Features,Model,RMSE,R²,MAE
"Density,GSA,VSA,LCD",RandomForest,1.7282747749241876,0.9754723791151191,1.2635752438281633
"Density,GSA,VSA,LCD",GradientBoost,2.2456101405563893,0.9585906356544868,1.6917742599573837
"Density,GSA,VSA,LCD",XGBoost,2.691114403442971,0.9405305168960457,2.0386053567145472
"Density,GSA,VSA,PLD",LinearRegression,4.171921309866652,0.8570770213215502,3.229214853258359
"Density,GSA,VSA,PLD",SGDRegressor,4.172562993758282,0.8570330519273934,3.2213083574304777
"Density,GSA,VSA,PLD",RandomForest,2.0488848012141703,0.9655281235921328,1.5257370604362988
"Density,GSA,VSA,PLD",GradientBoost,2.674042542868343,0.9412826472715403,2.0365988127286063
"Density,GSA,VSA,PLD",XGBoost,2.913073584303783,0.9303160512850637,2.2109015180333205
"Density,GSA,VF,PV",LinearRegression,3.5915721953890283,0.8940748606876392,2.821032531686137
"Density,GSA,VF,PV",SGDRegressor,3.593980353172691,0.8939327669458422,2.8132712018111645
"Density,GSA,VF,PV",RandomForest,1.2888192018755789,0.9863600167121678,0.8846014064888588
"Density,GSA,VF,PV",GradientBoost,1.5914927930303115,0.97920115612547,1.1455922673094847
"Density,GSA,VF,PV",XGBoost,1.5388771983298037,0.9805536646077284,1.116441516406904
"Density,GSA,VF,LCD",LinearRegression,3.629490261115873,0.8918264423497534,2.7670423468098444
"Density,GSA,VF,LCD",SGDRegressor,3.630234523321523,0.8917820737252671,2.759443142625681
"Density,GSA,VF,LCD",RandomForest,0.9449153686801982,0.992668114607835,0.6400582858340607
"Density,GSA,VF,LCD",GradientBoost,1.502961750229091,0.981450778016762,1.066633159583479
"Density,GSA,VF,LCD",XGBoost,2.242079909211051,0.9587207292339002,1.6846408785230624
"Density,GSA,VF,PLD",LinearRegression,3.6694722712143975,0.8894300628197859,2.832586036490825
"Density,GSA,VF,PLD",SGDRegressor,3.6697588613006302,0.8894127908618945,2.83619774520589
"Density,GSA,VF,PLD",RandomForest,1.247262748756941,0.9872254460200504,0.8601563963189286
"Density,GSA,VF,PLD",GradientBoost,1.5359885701008822,0.9806266015672238,1.098776342243072
"Density,GSA,VF,PLD",XGBoost,1.6596669440445533,0.9773810869751008,1.178923782270283
"Density,GSA,PV,LCD",LinearRegression,3.564732566761042,0.8956520912069806,2.713136298012309
"Density,GSA,PV,LCD",SGDRegressor,3.5678041672454577,0.8954721881319019,2.7028546058761442
"Density,GSA,PV,LCD",RandomForest,0.843161861188573,0.9941621658865741,0.5819310998666888
"Density,GSA,PV,LCD",GradientBoost,1.7226881991509257,0.9756306918442574,1.295084449590444
"Density,GSA,PV,LCD",XGBoost,2.770745025232382,0.9369590184311348,2.090047003682864
"Density,GSA,PV,PLD",LinearRegression,3.9365284281269557,0.8727503411914231,3.0688186311942265
"Density,GSA,PV,PLD",SGDRegressor,3.9417115253619577,0.8724150297265589,3.0884885971310054
"Density,GSA,PV,PLD",RandomForest,1.1385537204691674,0.9893552149559908,0.8097672001096777
"Density,GSA,PV,PLD",GradientBoost,1.6162770616556505,0.9785483125244339,1.2205178580420273
"Density,GSA,PV,PLD",XGBoost,1.5041124646850004,0.9814223634160263,1.1416391036845674
"Density,GSA,LCD,PLD",LinearRegression,4.120076329457189,0.8606071921906401,3.0994612734863107
"Density,GSA,LCD,PLD",SGDRegressor,4.121665819811337,0.860499618328221,3.115615948076834
"Density,GSA,LCD,PLD",RandomForest,1.4374113730737224,0.9830335103755827,1.042503852465092
"Density,GSA,LCD,PLD",GradientBoost,2.026723936003959,0.966269790734537,1.5338264856369002
"Density,GSA,LCD,PLD",XGBoost,2.6738918977746424,0.9412892628969853,2.033981101792556
"Density,VSA,VF,PV",LinearRegression,4.354432552932515,0.8442984347873699,3.4261893689548732
"Density,VSA,VF,PV",SGDRegressor,4.362638600417177,0.8437110340883732,3.396446025768371
"Density,VSA,VF,PV",RandomForest,1.3218885071697966,0.985651070697516,0.9149214346192658
"Density,VSA,VF,PV",GradientBoost,1.5818983455013274,0.9794511753587982,1.1370827427641923
"Density,VSA,VF,PV",XGBoost,1.5661608000933365,0.9798580023153943,1.1265651083978196
"Density,VSA,VF,LCD",LinearRegression,4.188968328449627,0.8559066308759076,3.322147385532065
"Density,VSA,VF,LCD",SGDRegressor,4.190731357861191,0.855785314939622,3.322615817313584
"Density,VSA,VF,LCD",RandomForest,0.9554583143707135,0.9925035900170572,0.656108544225157
"Density,VSA,VF,LCD",GradientBoost,1.4405049885798518,0.9829604007858996,1.0273487935845307
"Density,VSA,VF,LCD",XGBoost,2.1353453592876033,0.9625573918109341,1.5995817260861194
"Density,VSA,VF,PLD",LinearRegression,4.25235448045485,0.8515128869822938,3.3676438637428836
"Density,VSA,VF,PLD",SGDRegressor,4.253375735723326,0.8514415564021818,3.369320862886338
"Density,VSA,VF,PLD",RandomForest,1.204837018646879,0.9880797202455585,0.8220763150513372
"Density,VSA,VF,PLD",GradientBoost,1.5208000847173857,0.9810078514534409,1.0879913261986613
"Density,VSA,VF,PLD",XGBoost,1.6755985702841862,0.9769447516597888,1.2086724116525578
"Density,VSA,PV,LCD",LinearRegression,4.673017472648995,0.8206816838358019,3.7506277512667543
"Density,VSA,PV,LCD",SGDRegressor,4.674925349766073,0.820535231504694,3.74510021340218
"Density,VSA,PV,LCD",RandomForest,0.9493435149741922,0.992599234925525,0.6693453753322544
"Density,VSA,PV,LCD",GradientBoost,1.7242715427688582,0.9755858750044761,1.285032786550716
"Density,VSA,PV,LCD",XGBoost,2.281225939974261,0.9572666986901335,1.730793390567294
"Density,VSA,PV,PLD",LinearRegression,4.911018436332194,0.8019508552206673,3.937010805644872
"Density,VSA,PV,PLD",SGDRegressor,4.9163226315076525,0.8015228142231595,3.9554908740415935
"Density,VSA,PV,PLD",RandomForest,1.1634342800624924,0.9888848953950578,0.82466927073622
"Density,VSA,PV,PLD",GradientBoost,1.63916719897647,0.977936401180827,1.2333154778513453
"Density,VSA,PV,PLD",XGBoost,2.177524312928996,0.9610635934493525,1.6597043341557434
"Density,VSA,LCD,PLD",LinearRegression,4.632043799440592,0.8238124741308481,3.7046560004388387
"Density,VSA,LCD,PLD",SGDRegressor,4.632843626912763,0.8237516233288992,3.7131875202118056
"Density,VSA,LCD,PLD",RandomForest,1.5002720936125786,0.9815171089075596,1.0980054648221158
"Density,VSA,LCD,PLD",GradientBoost,2.0075058919666997,0.9669064391502353,1.5200577069949701
"Density,VSA,LCD,PLD",XGBoost,2.415570517544216,0.9520852437676673,1.8381186745234517
"Density,VF,PV,LCD",LinearRegression,4.333556961618415,0.8457877544265175,3.379295932307844
"Density,VF,PV,LCD",SGDRegressor,4.338487180080323,0.8454366652138792,3.4349976093501136
"Density,VF,PV,LCD",RandomForest,1.0158120088418547,0.9915266230355133,0.7145542855410513
"Density,VF,PV,LCD",GradientBoost,1.4554568013467433,0.9826048378203934,1.0473804836778042
"Density,VF,PV,LCD",XGBoost,1.8732076158985496,0.9711861247210091,1.3809656624512865
"Density,VF,PV,PLD",LinearRegression,4.326741275329573,0.8462724536044286,3.3805730729636645
"Density,VF,PV,PLD",SGDRegressor,4.33340075099892,0.8457988719248923,3.3247527117405986
"Density,VF,PV,PLD",RandomForest,1.1580451008347337,0.9889876301289092,0.8253985516039777
"Density,VF,PV,PLD",GradientBoost,1.6068111814386152,0.9787988444306641,1.176286097362487
"Density,VF,PV,PLD",XGBoost,1.6250483079811293,0.9783148518271184,1.1826950231715783
"Density,VF,LCD,PLD",LinearRegression,4.329780328293016,0.8460564248665081,3.3764565928301566
"Density,VF,LCD,PLD",SGDRegressor,4.330784760137652,0.8459849922520872,3.3851743575854294
"Density,VF,LCD,PLD",RandomForest,0.9221743783324825,0.9930167764418336,0.6221227581824867
"Density,VF,LCD,PLD",GradientBoost,1.4851709957789079,0.9818873180676483,1.0380825421330055
"Density,VF,LCD,PLD",XGBoost,2.481350662055894,0.949440109149944,1.888477068781227
"Density,PV,LCD,PLD",LinearRegression,5.345125520026121,0.7653904649522771,4.159127577542173
"Density,PV,LCD,PLD",SGDRegressor,5.346220647595661,0.7652943198986114,4.169097357074427
"Density,PV,LCD,PLD",RandomForest,1.1752555583892488,0.9886578739343339,0.8328767600834097
"Density,PV,LCD,PLD",GradientBoost,1.531738631671193,0.9807336620550519,1.1486329290233508
"Density,PV,LCD,PLD",XGBoost,2.76395523103743,0.9372676075146605,2.1009792458146292
"GSA,VSA,VF,PV",LinearRegression,3.4632979987387764,0.901506047397682,2.6969637805918785
"GSA,VSA,VF,PV",SGDRegressor,3.4685523810491805,0.9012069582249735,2.6751416071462026
"GSA,VSA,VF,PV",RandomForest,1.0922281960808338,0.9902038233078861,0.7314049156935223
"GSA,VSA,VF,PV",GradientBoost,1.6214046516559077,0.978411986965616,1.1496547532971868
"GSA,VSA,VF,PV",XGBoost,1.7125952220744094,0.9759154077322154,1.203656850481663
"GSA,VSA,VF,LCD",LinearRegression,3.635051683000105,0.8914946824283346,2.790477630857293
"GSA,VSA,VF,LCD",SGDRegressor,3.639367739792502,0.8912368631842911,2.8262435177005
"GSA,VSA,VF,LCD",RandomForest,0.7467387072761238,0.9954210366277016,0.4593401280964712
"GSA,VSA,VF,LCD",GradientBoost,1.4547891345256518,0.9826207936477583,1.0326264895156296
"GSA,VSA,VF,LCD",XGBoost,2.1080436886707323,0.9635087233966847,1.581550809648075
"GSA,VSA,VF,PLD",LinearRegression,3.6834604736080703,0.8885854603570933,2.8441967685508565
"GSA,VSA,VF,PLD",SGDRegressor,3.685108057358551,0.8884857683202372,2.8506719739308575
"GSA,VSA,VF,PLD",RandomForest,1.0804723767312754,0.9904135639652852,0.730421185210169
"GSA,VSA,VF,PLD",GradientBoost,1.5344438335967983,0.9806655494444807,1.0923499822931457
"GSA,VSA,VF,PLD",XGBoost,2.2379229493827943,0.9588736561606965,1.6739729683420992
"GSA,VSA,PV,LCD",LinearRegression,3.602059201946704,0.8934553774454327,2.7445362854168547
"GSA,VSA,PV,LCD",SGDRegressor,3.602928401271821,0.8934039514791549,2.7440789206141245
"GSA,VSA,PV,LCD",RandomForest,0.979252014617437,0.992125576109209,0.6392216912999841
"GSA,VSA,PV,LCD",GradientBoost,1.9858613140085017,0.9676162100859369,1.4993986683636644
"GSA,VSA,PV,LCD",XGBoost,2.571203510835821,0.9457121368910641,1.9401447018962321
"GSA,VSA,PV,PLD",LinearRegression,4.047689295039179,0.8654622442834832,3.1433763880809438
"GSA,VSA,PV,PLD",SGDRegressor,4.0487202808540665,0.8653936994063702,3.1506200749501034
"GSA,VSA,PV,PLD",RandomForest,1.059472220295548,0.9907825882115989,0.6978650799024062
"GSA,VSA,PV,PLD",GradientBoost,1.9714746211205896,0.968083723131422,1.4995332290842476
"GSA,VSA,PV,PLD",XGBoost,2.7933274760094196,0.9359272227755178,2.1236943405011575
"GSA,VSA,LCD,PLD",LinearRegression,4.022216010619065,0.8671502861965159,3.0726823472424654
"GSA,VSA,LCD,PLD",SGDRegressor,4.025486945593171,0.8669341270131965,3.0446266406053284
"GSA,VSA,LCD,PLD",RandomForest,1.1441022196516815,0.9892512119660427,0.8149404676978714
"GSA,VSA,LCD,PLD",GradientBoost,2.031201176424376,0.966120599163833,1.5328430624588973
"GSA,VSA,LCD,PLD",XGBoost,2.4183149436012186,0.9519763061854994,1.834781559068382
"GSA,VF,PV,LCD",LinearRegression,3.249929916953452,0.9132683050131972,2.5137875186991216
"GSA,VF,PV,LCD",SGDRegressor,3.2579632115804387,0.9128390019867881,2.5410956983527746
"GSA,VF,PV,LCD",RandomForest,1.1733000200906454,0.9886955874492251,0.7994846452279731
"GSA,VF,PV,LCD",GradientBoost,1.4716596257411747,0.9822153798784771,1.04553825385677
"GSA,VF,PV,LCD",XGBoost,2.25245965381609,0.9583376384380301,1.6934621283887064
"GSA,VF,PV,PLD",LinearRegression,3.4777134222045163,0.9006844103639265,2.7297764076689313
"GSA,VF,PV,PLD",SGDRegressor,3.478332044429892,0.900649074332435,2.7356349731641774
"GSA,VF,PV,PLD",RandomForest,1.2229700410624802,0.9877182153268967,0.8281639103467759
"GSA,VF,PV,PLD",GradientBoost,1.5453715323520987,0.9803891843192943,1.0988529134070937
"GSA,VF,PV,PLD",XGBoost,1.6122260216778477,0.9786557108664502,1.1456739839752896
"GSA,VF,LCD,PLD",LinearRegression,3.637210398907565,0.8913657699802019,2.787253473570711
"GSA,VF,LCD,PLD",SGDRegressor,3.639903710497886,0.8912048256701934,2.8002505349590834
"GSA,VF,LCD,PLD",RandomForest,0.7558265883340863,0.9953089055927771,0.5333067131066896
"GSA,VF,LCD,PLD",GradientBoost,1.4492484468275548,0.9827529219170714,1.0153506250310922
"GSA,VF,LCD,PLD",XGBoost,2.2206546709506387,0.9595058863309385,1.682792190646928
"GSA,PV,LCD,PLD",LinearRegression,3.5768888962031182,0.8949391903603748,2.683162771211497
"GSA,PV,LCD,PLD",SGDRegressor,3.6164729387468997,0.8926009890828668,2.636717620198585
"GSA,PV,LCD,PLD",RandomForest,1.5117549008863087,0.9812330968501791,1.0855073195562577
"GSA,PV,LCD,PLD",GradientBoost,2.0752567913150606,0.9646350107920236,1.5634075264981064
"GSA,PV,LCD,PLD",XGBoost,2.487743568584182,0.9491792503875897,1.8898827454315206
"VSA,VF,PV,LCD",LinearRegression,4.195596591502547,0.8554502682085758,3.324991720840496
"VSA,VF,PV,LCD",SGDRegressor,4.1972896911736415,0.8553335808775271,3.3303552753782117
"VSA,VF,PV,LCD",RandomForest,1.1504014131818359,0.9891325248592242,0.7856391639837361
"VSA,VF,PV,LCD",GradientBoost,1.4454341862150746,0.9828435872292246,1.0290485638205835
"VSA,VF,PV,LCD",XGBoost,2.0921025861714413,0.9640585333681767,1.5723451063188656
"VSA,VF,PV,PLD",LinearRegression,4.259813120049172,0.8509915366787488,3.370818624573244
"VSA,VF,PV,PLD",SGDRegressor,4.262398870479565,0.8508105824314887,3.4021789004413714
"VSA,VF,PV,PLD",RandomForest,1.2177160609545004,0.9878235157690259,0.8365921332889357
"VSA,VF,PV,PLD",GradientBoost,1.5232795938546988,0.9809458714535296,1.0878196407057494
"VSA,VF,PV,PLD",XGBoost,1.9661364821020224,0.9682563278019043,1.4603563182010504
"VSA,VF,LCD,PLD",LinearRegression,4.175989295057468,0.8567981608256883,3.305303612949919
"VSA,VF,LCD,PLD",SGDRegressor,4.178700496973897,0.8566121569324884,3.2932767512422414
"VSA,VF,LCD,PLD",RandomForest,1.1511965233012056,0.9891174973645537,0.7750595765380923
"VSA,VF,LCD,PLD",GradientBoost,1.5025912910442465,0.981459921140679,1.0551255557956916
"VSA,VF,LCD,PLD",XGBoost,2.103178321896266,0.9636769728124628,1.574497978844848
"VSA,PV,LCD,PLD",LinearRegression,4.960494146068209,0.7979402900426964,3.9732893550819353
"VSA,PV,LCD,PLD",SGDRegressor,4.965195069743648,0.7975571357326885,4.016595372691452
"VSA,PV,LCD,PLD",RandomForest,1.422318017879538,0.983387948617496,1.033412857635853
"VSA,PV,LCD,PLD",GradientBoost,1.9764043555065531,0.9679239082587016,1.4944394598185082
"VSA,PV,LCD,PLD",XGBoost,2.258142017305202,0.9581271669216529,1.7113532345072544
"VF,PV,LCD,PLD",LinearRegression,4.319768509656687,0.8467675340238154,3.3689534411326436
"VF,PV,LCD,PLD",SGDRegressor,4.361464540905074,0.8437951427544363,3.5042228289181456
"VF,PV,LCD,PLD",RandomForest,0.8715542366776325,0.9937623833701466,0.5677780605457157
"VF,PV,LCD,PLD",GradientBoost,1.454107837011236,0.9826370676730406,1.0219334106137132
"VF,PV,LCD,PLD",XGBoost,2.1254787781625635,0.9629026071962525,1.5937261055400578
"Density,GSA,VSA,VF,PV",LinearRegression,3.4452421901987402,0.9025303613105673,2.6826844770521263
"Density,GSA,VSA,VF,PV",SGDRegressor,3.449939665138406,0.9022643867873283,2.7090203648925995
"Density,GSA,VSA,VF,PV",RandomForest,1.276791645351116,0.9866134117068593,0.8855740136504797
"Density,GSA,VSA,VF,PV",GradientBoost,1.635309958730842,0.9780401178346914,1.1682879106142847
"Density,GSA,VSA,VF,PV",XGBoost,1.6406331672212775,0.9778969189379951,1.1636437687597456
"Density,GSA,VSA,VF,LCD",LinearRegression,3.618990046903928,0.8924514350786323,2.7733758301945133
"Density,GSA,VSA,VF,LCD",SGDRegressor,3.6229522699439682,0.8922158087466168,2.81050521184411
"Density,GSA,VSA,VF,LCD",RandomForest,1.1334415925541534,0.9894505909298849,0.7763928312021603
"Density,GSA,VSA,VF,LCD",GradientBoost,1.4394400118597137,0.9829855864931338,1.0247547942540338
"Density,GSA,VSA,VF,LCD",XGBoost,2.484105957940888,0.9493277632369274,1.8652109439802729
"Density,GSA,VSA,VF,PLD",LinearRegression,3.6690352581226864,0.8894563977416375,2.8292277047222534
"Density,GSA,VSA,VF,PLD",SGDRegressor,3.6708866770693684,0.8893448075593308,2.811812117589407
"Density,GSA,VSA,VF,PLD",RandomForest,1.1794688536460651,0.9885764050398544,0.8073542775091755
"Density,GSA,VSA,VF,PLD",GradientBoost,1.5145646830427282,0.9811632708314156,1.0834609630132708
"Density,GSA,VSA,VF,PLD",XGBoost,1.5194416927130245,0.9810417642091551,1.08976179464912
"Density,GSA,VSA,PV,LCD",LinearRegression,3.563927644167216,0.8956992097523789,2.717242403779493
"Density,GSA,VSA,PV,LCD",SGDRegressor,3.5698948913047857,0.8953496461803346,2.736650776990254
"Density,GSA,VSA,PV,LCD",RandomForest,0.8925035027279463,0.9934589163847289,0.620172702924749
"Density,GSA,VSA,PV,LCD",GradientBoost,1.5698587008598,0.9797627744938053,1.1684216500468105
"Density,GSA,VSA,PV,LCD",XGBoost,2.765361288533313,0.937203765824851,2.0881818361540665
"Density,GSA,VSA,PV,PLD",LinearRegression,3.927215028631149,0.8733517467135272,3.049315038245523
"Density,GSA,VSA,PV,PLD",SGDRegressor,3.9279303461331527,0.8733056061472223,3.046945328462642
"Density,GSA,VSA,PV,PLD",RandomForest,1.233269793291369,0.9875104718527871,0.8786609946107762
"Density,GSA,VSA,PV,PLD",GradientBoost,1.6298586794985748,0.9781862796362484,1.2280971985761175
"Density,GSA,VSA,PV,PLD",XGBoost,1.4909690772324689,0.9817456188272649,1.1198926952207515
"Density,GSA,VSA,LCD,PLD",LinearRegression,3.972351159773133,0.8704238387879039,3.0493479884590666
"Density,GSA,VSA,LCD,PLD",SGDRegressor,3.9806718826970955,0.8698804343967571,3.0068863498701783
"Density,GSA,VSA,LCD,PLD",RandomForest,1.4906259551673682,0.9817540197530011,1.0899533951402165
"Density,GSA,VSA,LCD,PLD",GradientBoost,2.001502424827631,0.9671040764616836,1.5150589952473488
"Density,GSA,VSA,LCD,PLD",XGBoost,2.4717270068090254,0.9498315309746537,1.88058492707636
"Density,GSA,VF,PV,LCD",LinearRegression,3.2231263119097178,0.9146930345626103,2.4926557352646443
"Density,GSA,VF,PV,LCD",SGDRegressor,3.223613479573842,0.9146672447350834,2.499752979024215
"Density,GSA,VF,PV,LCD",RandomForest,0.9435071062224759,0.9926899525949103,0.6630034350428471
"Density,GSA,VF,PV,LCD",GradientBoost,1.4740409645147412,0.9821577776046406,1.0569927494321343
"Density,GSA,VF,PV,LCD",XGBoost,2.335021252554097,0.9552274822008339,1.747983440914334
"Density,GSA,VF,PV,PLD",LinearRegression,3.4572073718427867,0.901852169751389,2.7132797213737367
"Density,GSA,VF,PV,PLD",SGDRegressor,3.4582637356678863,0.9017921816476224,2.720328803012414
"Density,GSA,VF,PV,PLD",RandomForest,0.9329445901527248,0.9928527076979329,0.640829601558384
"Density,GSA,VF,PV,PLD",GradientBoost,1.5375526072546433,0.9805871271303032,1.1073326749592214
"Density,GSA,VF,PV,PLD",XGBoost,1.4182724744515658,0.9834823145724153,1.0363630703654358
"Density,GSA,VF,LCD,PLD",LinearRegression,3.6218323313809155,0.8922824356331396,2.770375175947059
"Density,GSA,VF,LCD,PLD",SGDRegressor,3.6252226915782977,0.8920806746238056,2.7924878456377367
"Density,GSA,VF,LCD,PLD",RandomForest,0.8669964010444997,0.9938274526269439,0.5804508407956079
"Density,GSA,VF,LCD,PLD",GradientBoost,1.4547680234786335,0.9826212980378058,1.0303374233461118
"Density,GSA,VF,LCD,PLD",XGBoost,2.232705479990705,0.9590651956512025,1.682631143390847
"Density,GSA,PV,LCD,PLD",LinearRegression,3.538319853521496,0.897192684058623,2.6677190161940207
"Density,GSA,PV,LCD,PLD",SGDRegressor,3.539343857436473,0.8971331697513315,2.665162926512632
"Density,GSA,PV,LCD,PLD",RandomForest,0.8895739201032355,0.9935017872413745,0.6224629417244001
"Density,GSA,PV,LCD,PLD",GradientBoost,1.53554927735146,0.9806376815669242,1.1527803648180632
"Density,GSA,PV,LCD,PLD",XGBoost,2.5984328939120855,0.9445562172500559,1.9691932057532406
"Density,VSA,VF,PV,LCD",LinearRegression,4.187588608021482,0.8560015353051456,3.3221992600775616
"Density,VSA,VF,PV,LCD",SGDRegressor,4.1959167914931506,0.8554282038427881,3.3766912799292665
"Density,VSA,VF,PV,LCD",RandomForest,1.098564864602414,0.9900898266318291,0.7567343490556518
"Density,VSA,VF,PV,LCD",GradientBoost,1.4070778421411814,0.9837420385108747,1.0172783127236367
"Density,VSA,VF,PV,LCD",XGBoost,2.295179969843485,0.9567423091402932,1.722940307253046
"Density,VSA,VF,PV,PLD",LinearRegression,4.252001801249744,0.8515375162297294,3.367763328984055
"Density,VSA,VF,PV,PLD",SGDRegressor,4.253947520129905,0.8514016120773468,3.3401872889510282
"Density,VSA,VF,PV,PLD",RandomForest,1.1719801199843045,0.9887210068689444,0.8026385884551187
"Density,VSA,VF,PV,PLD",GradientBoost,1.4811725847977062,0.9819847135305829,1.0728556374672387
"Density,VSA,VF,PV,PLD",XGBoost,1.57267395952857,0.9796901257771622,1.1245504463226472
"Density,VSA,VF,LCD,PLD",LinearRegression,4.170575643567721,0.8571692069615411,3.304132839685282
"Density,VSA,VF,LCD,PLD",SGDRegressor,4.173472601931073,0.8569707122674667,3.277101818025131
"Density,VSA,VF,LCD,PLD",RandomForest,0.8536280393127655,0.9940163361690265,0.5722927627533025
"Density,VSA,VF,LCD,PLD",GradientBoost,1.3833995517685798,0.9842846121540578,0.9905249705278171
"Density,VSA,VF,LCD,PLD",XGBoost,2.1033483468527923,0.9636710997291519,1.5859374762555865
"Density,VSA,PV,LCD,PLD",LinearRegression,4.629504256317753,0.8240056127039973,3.7044405051835843
"Density,VSA,PV,LCD,PLD",SGDRegressor,4.636009575916194,0.8235106551134554,3.744303493631463
"Density,VSA,PV,LCD,PLD",RandomForest,0.8969176549765551,0.9933940544769013,0.6287656635488175
"Density,VSA,PV,LCD,PLD",GradientBoost,1.5576084418378653,0.9800773811230435,1.1635677939569848
"Density,VSA,PV,LCD,PLD",XGBoost,2.4094733865471905,0.9523268213539628,1.8292476568287996
"Density,VF,PV,LCD,PLD",LinearRegression,4.298873501505741,0.8482463401097686,3.3545551165428535
"Density,VF,PV,LCD,PLD",SGDRegressor,4.303677484568039,0.8479069817397848,3.3093788587049713
"Density,VF,PV,LCD,PLD",RandomForest,1.140844349560956,0.9893123398910678,0.7848823703303911
"Density,VF,PV,LCD,PLD",GradientBoost,1.4021770956491388,0.9838550918080455,1.0037244723234329
"Density,VF,PV,LCD,PLD",XGBoost,2.385227558720556,0.9532814366387129,1.8141089743786816
"GSA,VSA,VF,PV,LCD",LinearRegression,3.202621671800755,0.9157749808028084,2.44312345012702
"GSA,VSA,VF,PV,LCD",SGDRegressor,3.2052744161799054,0.9156353951744762,2.4478916893015596
"GSA,VSA,VF,PV,LCD",RandomForest,0.9147152163456035,0.9931292895014995,0.6116746968305826
"GSA,VSA,VF,PV,LCD",GradientBoost,1.4917023029671383,0.981727660207771,1.0590825721640336
"GSA,VSA,VF,PV,LCD",XGBoost,2.301724996460435,0.9564952466669115,1.7343361951509362
"GSA,VSA,VF,PV,PLD",LinearRegression,3.3576813202655162,0.9074217874267894,2.597240089873125
"GSA,VSA,VF,PV,PLD",SGDRegressor,3.359564520555814,0.9073179108574877,2.602557486274448
"GSA,VSA,VF,PV,PLD",RandomForest,1.1969559219277008,0.9882351564073676,0.8173796223861433
"GSA,VSA,VF,PV,PLD",GradientBoost,1.5557703580970663,0.9801243734660929,1.114149292003768
"GSA,VSA,VF,PV,PLD",XGBoost,2.3731988946992724,0.9537514504265263,1.779139939875765
"GSA,VSA,VF,LCD,PLD",LinearRegression,3.6292285986516184,0.8918420389968441,2.7924485101468206
"GSA,VSA,VF,LCD,PLD",SGDRegressor,3.6293290142439587,0.8918360537602155,2.790935662717276
"GSA,VSA,VF,LCD,PLD",RandomForest,0.8535404093970542,0.9940175646222152,0.559053116943413
"GSA,VSA,VF,LCD,PLD",GradientBoost,1.3961361390678033,0.983993905365135,0.9932959868099642
"GSA,VSA,VF,LCD,PLD",XGBoost,2.178846556340464,0.9610162929093006,1.6445469287527457
"GSA,VSA,PV,LCD,PLD",LinearRegression,3.572143348789403,0.8952177790080077,2.6914118373851665
"GSA,VSA,PV,LCD,PLD",SGDRegressor,3.5727575070978843,0.8951817455135976,2.6899166143752598
"GSA,VSA,PV,LCD,PLD",RandomForest,0.8641723895094157,0.993867598020772,0.5795897954968396
"GSA,VSA,PV,LCD,PLD",GradientBoost,1.7622729952901226,0.9744978841203245,1.3295775559253886
"GSA,VSA,PV,LCD,PLD",XGBoost,2.3701158119253765,0.9538715376951629,1.7982808607255671
"GSA,VF,PV,LCD,PLD",LinearRegression,3.236610490617076,0.9139777659540386,2.4893897551229536
"GSA,VF,PV,LCD,PLD",SGDRegressor,3.241588488414029,0.913712953244049,2.513938738577727
"GSA,VF,PV,LCD,PLD",RandomForest,0.8488449334578024,0.9940832044349328,0.5598914522458132
"GSA,VF,PV,LCD,PLD",GradientBoost,1.4158809811263322,0.9835379719034948,1.003104719854011
"GSA,VF,PV,LCD,PLD",XGBoost,2.178939654806982,0.9610129614210172,1.653092728039896
"VSA,VF,PV,LCD,PLD",LinearRegression,4.167988716057365,0.8573463423714934,3.3005556370204285
"VSA,VF,PV,LCD,PLD",SGDRegressor,4.1747461089505835,0.8568834101044775,3.353036749928591
"VSA,VF,PV,LCD,PLD",RandomForest,0.8303194726048826,0.9943386463036695,0.55058637572835
"VSA,VF,PV,LCD,PLD",GradientBoost,1.391880152671743,0.9840913426964493,0.9950581471766604
"VSA,VF,PV,LCD,PLD",XGBoost,2.0090873590766227,0.9668542779157971,1.5123537320904339
"Density,GSA,VSA,VF,PV,LCD",LinearRegression,3.175534910987628,0.9171936531123676,2.421596542970487
"Density,GSA,VSA,VF,PV,LCD",SGDRegressor,3.1799015146216636,0.916965766405283,2.430061578563206
"Density,GSA,VSA,VF,PV,LCD",RandomForest,0.7666583994768048,0.9951734852400428,0.5324515416028006
"Density,GSA,VSA,VF,PV,LCD",GradientBoost,1.462002089208407,0.9824480315811329,1.0491156536506252
"Density,GSA,VSA,VF,PV,LCD",XGBoost,1.6935001367806324,0.9764494901087399,1.230296470678668
"Density,GSA,VSA,VF,PV,PLD",LinearRegression,3.3354827934107547,0.9086418594560616,2.5794092460658384
"Density,GSA,VSA,VF,PV,PLD",SGDRegressor,3.3366497451455714,0.9085779231706246,2.5850402962479153
"Density,GSA,VSA,VF,PV,PLD",RandomForest,1.1128699284989432,0.9898300537678009,0.747103047519515
"Density,GSA,VSA,VF,PV,PLD",GradientBoost,1.4742869161137373,0.9821518229679094,1.06892882973652
"Density,GSA,VSA,VF,PV,PLD",XGBoost,1.6626705564442423,0.9772991429148267,1.1938910419701143
"Density,GSA,VSA,VF,LCD,PLD",LinearRegression,3.6132546471020963,0.8927920523384734,2.7754609309998384
"Density,GSA,VSA,VF,LCD,PLD",SGDRegressor,3.6136420542929177,0.892769061788152,2.7798133521888455
